Price,Covered Area,Project Name,sqft Price,Carpet Area,Area Name,Society,furnished Type,Bathroom,Facing,Transaction Type,Type of Property,bedroom,isPrimeLocationProperty,Property,balconies,floor_ratio,Parking_Status,amenity_score,luxury_score
3.0,1916.0,Auralis The Twins,15658.0,1260.0,Teen Hath Naka,0,Unfurnished,4.0,Unknown,Resale,Apartment,3,1,3,3.0,0.36666666666666664,Unknown,6,7
4.0,2000.0,Sheth Avalon,20000.0,1337.0,Majiwada,0,Unfurnished,3.0,North,Resale,Apartment,3,1,3,1.0,0.6071428571428571,Available,5,6
0.4,561.0,Imperial Square,7130.0,380.0,Thane West,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,2.0,0.5,Unknown,2,2
0.48,750.0,Unknown Project,6400.0,468.0,Manpada,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Available,1,2
2.8,1625.0,Sheth Vasant Lawns,17231.0,1160.0,Majiwada,0,Unfurnished,3.0,East,Resale,Apartment,3,1,3,3.0,0.5217391304347826,Unknown,6,4
1.12,1050.0,Rosa Oasis,10667.0,700.0,Hiranandani Estate,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,3.0,0.3181818181818182,Unknown,3,2
2.45,1300.0,Unknown Project,18846.0,1100.0,Panch Pakhdi,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.875,Available,5,2
4.0,2100.0,Sheth Avalon,19047.0,1400.0,Majiwada,0,Semi-Furnished,3.0,East,Resale,Apartment,3,1,3,5.0,0.5185185185185185,Available,6,6
1.99,1500.0,Rosa Manhattan,13266.0,1031.0,Hiranandani Estate,0,Unfurnished,3.0,West,Resale,Apartment,3,1,3,3.0,0.4827586206896552,Available,5,4
1.5,740.0,Hiranandani Estate Astra,20270.0,620.0,Hiranandani Estate,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,1.0,-0.07142857142857142,Available,1,2
1.16,620.0,Lodha Amara,18714.0,620.0,Kolshet Road,0,Semi-Furnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,-0.03571428571428571,Available,1,2
1.27,1150.0,Regency Towers,11043.0,830.0,Thane West,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.36363636363636365,Unknown,3,2
1.65,1033.04,Unknown Project,12692.0,750.0,Teen Hath Naka,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,3.0,0.4,Available,3,2
1.83,1450.0,Unknown Project,12620.0,1000.0,Majiwada,0,Semi-Furnished,3.0,East,Resale,Apartment,3,1,3,1.0,0.45,Available,4,2
1.21,654.26,Manas Society,18494.17662702901,475.0,Naupada,0,Unfurnished,2.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
1.3,1000.0,Lodha Amara,13000.0,740.0,Kolshet Road,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.475,Available,2,2
0.85,450.0,Lodha Amara,18888.0,446.0,Kolshet Road,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.175,Available,2,2
5.5,2500.0,Unknown Project,22000.0,2000.0,Panch Pakhdi,0,Semi-Furnished,3.0,North - East,Resale,Apartment,4,1,4,3.0,0.5,Available,6,11
0.75,579.88,Cosmos Classique,12933.710422846107,421.0,Patlipada,0,Unfurnished,2.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
1.29,964.17,Cosmos Horizon,13379.383303774232,700.0,Pokharan Road Number 2,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,2.0,0.5128205128205128,Unknown,2,2
2.1,1353.98,Piramal Vaikunth,15509.830278142956,983.0,Balkum village,0,Unfurnished,3.0,Unknown,New Property,Apartment,3,1,3,1.0,0.5128205128205128,Available,5,2
0.79,541.31,Godrej Ascend,14594.225120540912,393.0,Kolshet Road,0,Unfurnished,2.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
2.05,1045.44,Unknown Project,19608.968472604836,759.0,Vishnu Nagar,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,-0.14285714285714285,Available,3,2
2.02,1600.0,Shapoorji Pallonji Northern Lights,12625.0,1350.0,Pokharan Road Number 2,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,3.0,0.6923076923076923,Available,6,6
2.6,1836.0,Lodha Sterling,14161.0,1266.0,Kolshet Road,0,Furnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.625,Available,5,6
1.43,1400.0,Shapoorji Pallonji Northern Lights,10214.0,734.0,Pokharan Road Number 2,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.6,Available,2,2
0.7,510.0,Lodha Amara,13725.0,472.0,Kolshet Road,0,Unfurnished,2.0,East,Resale,Apartment,1,1,1,1.0,0.16666666666666666,Available,1,2
5.37,2642.0,Lodha Sterling,20325.0,2040.0,Kolshet Road,1,Unfurnished,4.0,East,New Property,Apartment,4,1,4,3.0,0.7142857142857143,Available,6,12
2.79,1455.9,Asteria By Courtyard,19163.404079950546,1057.0,Pokharan Road Number 2,0,Unfurnished,3.0,Unknown,New Property,Apartment,3,1,3,1.0,0.5128205128205128,Unknown,5,2
1.95,1373.26,Asteria By Courtyard,14199.787367286603,997.0,Pokharan Road Number 2,0,Unfurnished,3.0,Unknown,New Property,Apartment,2,1,2,2.0,0.5128205128205128,Unknown,4,2
1.06,652.88,Guruprerna,16235.755422129641,474.0,Naupada,0,Unfurnished,1.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
0.6,393.0,Dosti West County,15267.0,393.0,Balkum village,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.36666666666666664,Available,1,2
1.94,1207.97,IRIS at Kashish Park,16060.00149010323,877.0,Thane West,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Unknown,2,2
1.68,1038.55,IRIS at Kashish Park,16176.399788166194,754.0,Thane West,0,Unfurnished,3.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Unknown,3,2
0.79,599.17,JVM Tiara,13184.905786337767,435.0,Owale,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,2.0,0.5128205128205128,Unknown,2,2
1.05,614.32,Tata Serein,17092.069279854146,446.0,Pokharan Road Number 2,0,Unfurnished,2.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
0.47,393.0,JVMs Accord,11959.0,349.0,Thane West,0,Unfurnished,2.0,Unknown,New Property,Apartment,1,1,1,2.0,0.5128205128205128,Unknown,2,2
1.92,1046.82,Samrin Heritage,18341.262108098814,760.0,Thane West,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,2.0,0.5128205128205128,Unknown,3,2
1.03,537.18,Samrin Heritage,19174.206038944118,390.0,Thane West,0,Unfurnished,2.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
2.05,964.17,Tata Serein,21261.810676540445,700.0,Pokharan Road Number 2,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Unknown,2,2
0.77,575.75,Runwal Codename Enchanted,13373.860182370821,418.0,Kolshet,0,Unfurnished,1.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Available,1,2
1.2,926.98,The Icon by Risland,12945.263112472761,673.0,Dhokali,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,3.0,0.5128205128205128,Unknown,2,2
1.2,859.49,Runwal Codename Enchanted,13961.76802522426,624.0,Kolshet,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Available,1,2
1.55,975.19,Piramal Vaikunth,15894.338539156472,708.0,Balkum village,0,Unfurnished,3.0,Unknown,New Property,Apartment,3,1,3,1.0,0.5128205128205128,Unknown,3,2
1.4,975.19,Piramal Vaikunth,14356.176745044555,708.0,Balkum village,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Unknown,1,2
1.32,926.98,The Icon by Risland,14239.789423720036,673.0,Dhokali,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,3.0,0.5128205128205128,Unknown,2,2
0.45,460.0,Dosti Nest,9782.0,288.0,Balkum village,1,Unfurnished,1.0,North,New Property,Apartment,1,1,1,1.0,0.4482758620689655,Available,1,2
1.06,1057.0,Dosti Tulip,10028.0,661.0,Balkum village,1,Unfurnished,2.0,North,New Property,Apartment,2,1,2,1.0,0.3448275862068966,Available,2,2
0.95,950.0,Lodha Amara,10000.0,626.0,Kolshet Road,0,Unfurnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,0.42857142857142855,Available,1,2
1.05,750.0,Rustomjee Urbania,14000.0,600.0,Majiwada,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.95,Available,1,2
4.96,2544.04,Sheth Avalon,19496.548796402574,1847.0,Thane West,0,Unfurnished,4.0,Unknown,New Property,Apartment,4,1,4,1.0,0.5128205128205128,Unknown,5,9
3.9,2004.1,Sheth Avalon,19460.106781098748,1455.0,Thane West,0,Unfurnished,3.0,Unknown,New Property,Apartment,3,1,3,3.0,0.5128205128205128,Unknown,6,6
0.84,730.0,Runwal Codename Enchanted,11506.0,508.0,Kolshet,0,Semi-Furnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,0.6730769230769231,Available,1,2
0.63,610.0,Runwal Codename Enchanted,10327.0,390.0,Kolshet,0,Semi-Furnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.3076923076923077,Available,1,2
2.2,1750.0,Lodha Sterling,12571.0,1041.0,Kolshet Road,1,Semi-Furnished,3.0,North - East,New Property,Apartment,3,1,3,1.0,0.7142857142857143,Available,5,4
0.74,570.0,Hiranandani Solitaire,12982.0,404.0,Hiranandani Estate,1,Unfurnished,1.0,North,New Property,Apartment,1,1,1,2.0,0.6944444444444444,Available,2,2
2.95,1478.0,Hiranandani Eagleridge,19959.0,1098.0,Patlipada,0,Semi-Furnished,3.0,North - East,Resale,Apartment,3,1,3,1.0,0.23684210526315788,Available,5,2
1.15,746.0,Rustomjee Urbania,15423.0,746.0,Majiwada,1,Semi-Furnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.3,Available,1,2
4.5,2113.0,Unknown Project,21297.0,1350.0,Manpada,0,Furnished,4.0,North - East,Resale,Apartment,4,1,4,1.0,0.6538461538461539,Unknown,5,9
1.1,550.0,Unknown Project,20000.0,399.30555555555554,Manpada,1,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.22,Available,1,2
1.1,880.0,Piramal Vaikunth,12500.0,515.0,Balkum village,1,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.18518518518518517,Unknown,1,2
1.75,1340.0,Hiranandani Skylark Enclave,13059.0,838.0,Hiranandani Estate,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.35714285714285715,Available,2,2
1.25,1000.0,Rustomjee Uptown Urbania,12500.0,650.0,Thane West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.2,Available,3,2
0.95,640.0,Unknown Project,14844.0,464.64646464646466,Kopri,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Unknown,0,0
0.75,620.0,Unknown Project,12097.0,501.90476190476187,Kopri,0,Unfurnished,1.0,Unknown,Resale,Builder Floor Apartment,1,0,1,1.0,0.75,Unknown,0,0
0.32,300.0,Unknown Project,10667.0,217.8030303030303,Thane East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.8888888888888888,Unknown,0,0
0.95,570.0,Unknown Project,16667.0,370.0,Thane East,0,Semi-Furnished,1.0,East,Resale,Apartment,1,0,1,1.0,1.0,Unknown,0,0
0.3,600.0,Unknown Project,5000.0,492.1692480747599,Thane East,0,Unfurnished,3.0,Unknown,Resale,Residential House,3,0,3,1.0,0.3076923076923077,Unknown,2,0
0.87,470.0,Unknown Project,18511.0,341.22474747474746,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.9333333333333333,Unknown,0,0
0.75,530.0,Unknown Project,14151.0,384.7853535353535,Thane East,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.3333333333333333,Unknown,0,0
0.72,550.0,Unknown Project,13091.0,399.30555555555554,Kopri,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,1.0,Unknown,0,0
0.8,600.0,Unknown Project,13333.0,435.6060606060606,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.6666666666666666,Available,0,0
1.23,758.0,Unknown Project,16227.0,550.3156565656566,Kopri,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.35,Unknown,0,0
0.8,550.0,Unknown Project,14545.0,426.0,Kopri,0,Semi-Furnished,1.0,East,Resale,Residential House,1,0,1,1.0,1.0,Unknown,0,0
0.6,500.0,Unknown Project,12000.0,400.0,Kopri,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.3333333333333333,Unknown,0,0
0.9,500.0,Unknown Project,18000.0,363.0050505050505,Kopri,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5128205128205128,Unknown,0,0
1.1,700.0,Unknown Project,15714.0,508.2070707070707,Thane East,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.25,Unknown,0,0
0.2,230.0,Unknown Project,8696.0,188.66487842865797,Kopri,0,Semi-Furnished,1.0,Unknown,Resale,Residential House,1,1,1,1.0,0.0,Unknown,1,2
0.4,350.0,Unknown Project,11429.0,283.3333333333333,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Builder Floor Apartment,1,1,1,1.0,0.2,Unknown,1,2
2.1,1300.0,Unknown Project,16154.0,943.8131313131313,Kopri,0,Furnished,3.0,Unknown,Resale,Apartment,4,1,4,1.0,0.25,Available,5,4
0.52,418.0,Unknown Project,12440.0,303.47222222222223,Kopri,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.25,Unknown,1,2
1.3,1000.0,Unknown Project,13000.0,726.010101010101,Thane East,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.75,Unknown,2,2
0.9,1210.0,Unknown Project,7438.0,979.5238095238095,Thane East,0,Unfurnished,2.0,Unknown,Resale,Builder Floor Apartment,3,1,3,1.0,0.75,Unknown,3,2
0.97,800.0,Unknown Project,12125.0,580.8080808080808,Kopri,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.8,Unknown,1,2
0.76,468.0,Jai Jhulelal Co Op Housing Society ,16239.0,468.0,Kopri,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.9285714285714286,Available,1,2
1.25,524.21,Unknown Project,29069.0,430.0,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Residential House,1,1,1,1.0,0.0,Unknown,1,2
0.91,650.0,Viraj Heights,14023.0,451.0,Kopri,0,Semi-Furnished,2.0,North - East,Resale,Apartment,1,1,1,1.0,0.75,Available,1,2
0.79,491.0,Jai Jhulelal Co Op Housing Society ,16089.0,491.0,Kopri,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.6428571428571429,Available,1,2
1.2,690.0,Unknown Project,17391.0,500.9469696969697,Thane East,0,Semi-Furnished,1.0,East,Resale,Apartment,2,1,2,1.0,0.75,Unknown,1,2
1.26,900.0,Viraj Heights,13950.0,634.0,Kopri,0,Semi-Furnished,2.0,North - East,Resale,Apartment,2,1,2,1.0,0.65,Available,1,2
1.55,960.0,Satguru Garden,16146.0,696.969696969697,Kopri,0,Furnished,2.0,South -West,Resale,Apartment,2,1,2,2.0,0.16666666666666666,Unknown,2,2
0.78,492.0,Unknown Project,15853.0,492.0,Kopri,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.6428571428571429,Available,1,2
0.77,777.0,Jai Jhulelal Co Op Housing Society ,9909.0,486.0,Kopri,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.6428571428571429,Available,1,2
0.4,425.0,Unknown Project,9412.0,400.0,Thane East,1,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.0,Unknown,1,2
0.38,410.0,Unknown Project,9268.0,410.0,Thane East,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.75,Unknown,1,2
0.2,280.0,Unknown Project,7143.0,203.2828282828283,Thane East,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.75,Unknown,1,2
0.48,850.0,Unknown Project,5647.0,600.0,Thane East,1,Unfurnished,1.0,Unknown,Resale,Apartment,2,1,2,1.0,1.0,Unknown,1,2
0.6,550.0,Unknown Project,10909.0,450.0,Thane East,0,Unfurnished,1.0,Unknown,Resale,Apartment,2,1,2,1.0,0.0,Unknown,1,2
0.62,500.0,Unknown Project,12400.0,430.0,Thane East,0,Unfurnished,2.0,East,Resale,Apartment,1,1,1,1.0,0.5833333333333334,Unknown,1,2
0.78,600.0,Unknown Project,13000.0,480.0,Thane East,0,Semi-Furnished,2.0,North - East,Resale,Apartment,2,1,2,1.0,0.5128205128205128,Unknown,1,2
0.85,635.0,Nirmal Jeevan CHS,13386.0,550.0,Kopri,0,Unfurnished,1.0,North,Resale,Apartment,1,1,1,1.0,1.0,Available,1,2
2.45,1650.0,Viraj Heights,14823.0,1152.0,Kopri,0,Semi-Furnished,3.0,North - East,Resale,Apartment,3,1,3,1.0,0.9,Available,5,4
0.88,743.79,Unknown Project,16296.0,540.0,Thane East,0,Semi-Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.75,Available,1,2
0.78,575.0,Unknown Project,13565.0,417.4558080808081,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.5,Unknown,1,2
0.85,500.0,Unknown Project,17000.0,363.0050505050505,Kopri,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.3333333333333333,Unknown,0,0
1.15,798.0,Unknown Project,14411.0,646.0,Thane East,0,Unfurnished,2.0,Unknown,Resale,Builder Floor Apartment,2,0,2,1.0,0.6666666666666666,Unknown,0,0
1.15,750.0,Unknown Project,15333.0,544.5075757575758,Kopri,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.4,Unknown,0,0
0.85,750.0,Unknown Project,11333.0,540.0,Thane East,0,Furnished,2.0,Unknown,Resale,Apartment,1,0,1,2.0,0.6666666666666666,Unknown,1,0
0.5,564.73,Unknown Project,8853.788536114604,410.0,Thane East,0,Unfurnished,1.0,East,Resale,Apartment,1,0,1,1.0,0.42857142857142855,Unknown,0,0
0.85,650.0,Unknown Project,13077.0,471.90656565656565,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.75,Unknown,0,0
0.85,469.0,Unknown Project,18124.0,340.49873737373736,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.3333333333333333,Unknown,0,0
2.0,900.0,Shiv Society Kopri Colony,22222.0,653.4090909090909,Kopri,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,3.0,0.23076923076923078,Unknown,4,0
2.3,1400.0,Hari Om Millennium Park,16429.0,1050.0,Kopri,0,Unfurnished,3.0,North,Resale,Apartment,3,0,3,3.0,0.7142857142857143,Unknown,5,0
2.0,1250.0,Sai Tirth,16000.0,907.5126262626262,Thane East,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.2857142857142857,Unknown,3,0
0.9,518.0,Unknown Project,17375.0,376.07323232323233,Thane East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Unknown,0,0
1.0,470.0,Unknown Project,21277.0,341.22474747474746,Kopri,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
0.65,344.35,Unknown Project,26000.0,250.0,Thane East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.07142857142857142,Unknown,0,0
0.18,400.0,Sai Deep Apartment,4500.0,290.4040404040404,Thane East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.0,Unknown,0,0
1.45,1000.0,Unknown Project,14500.0,900.0,Thane East,0,Furnished,2.0,Unknown,Resale,Apartment,3,1,3,1.0,1.0,Available,3,2
1.05,750.0,Unknown Project,14000.0,452.0,Thane East,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.8571428571428571,Unknown,1,2
3.33,2000.0,Unknown Project,16650.0,1200.0,Thane East,0,Semi-Furnished,2.0,East,Resale,Villa,3,1,3,1.0,0.5128205128205128,Available,4,6
0.52,225.0,Matruchaya,23111.0,225.0,Thane East,0,Furnished,1.0,Unknown,New Property,Apartment,1,1,1,1.0,0.2857142857142857,Unknown,1,2
0.72,563.0,Unknown Project,12789.0,450.0,Thane East,0,Furnished,1.0,Unknown,New Property,Apartment,1,1,1,1.0,0.3333333333333333,Unknown,1,2
0.9,500.0,Unknown Project,18000.0,425.0,Thane East,0,Semi-Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5,Unknown,1,2
0.91,850.0,Unknown Project,10706.0,710.0,Kopri,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.0,Unknown,1,2
0.9,772.0,Unknown Project,11658.0,492.0,Kopri,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.5714285714285714,Available,1,2
0.87,620.0,Unknown Project,14032.0,600.0,Thane East,0,Semi-Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5,Available,1,2
2.4,1500.0,Unknown Project,16000.0,1300.0,Thane East,0,Furnished,2.0,Unknown,Resale,Apartment,3,1,3,1.0,0.25,Unknown,4,6
0.83,610.0,Maitreya Park,13606.0,442.8661616161616,Kopri,0,Semi-Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.375,Unknown,1,2
1.51,960.0,Satguru Garden,15729.0,760.0,Kopri,0,Unfurnished,2.0,North - East,Resale,Apartment,2,1,2,2.0,0.16666666666666666,Unknown,2,2
0.74,468.0,Unknown Project,15811.0,468.0,Kopri,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.6428571428571429,Available,1,2
0.77,748.0,Jai Jhulelal Co Op Housing Society ,10294.0,468.0,Kopri,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.65,Available,1,2
0.3,550.0,Unknown Project,5502.0,430.0,Thane East,1,Semi-Furnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.0,Available,1,2
1.02,660.0,Satguru Garden,15454.0,540.0,Kopri,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.42857142857142855,Available,1,2
0.92,475.0,Unknown Project,19368.0,344.854797979798,Sion West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.75,Unknown,1,2
3.0,900.0,Unknown Project,33333.0,750.0,Sion West,0,Furnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.6666666666666666,Unknown,3,2
2.5,1200.0,Unknown Project,20833.0,984.3384961495198,Sion West,0,Furnished,2.0,Unknown,Resale,Residential House,3,1,3,1.0,0.0,Unknown,4,2
0.52,225.0,Unknown Project,23111.0,163.35227272727272,Sion West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.125,Unknown,1,2
6.5,1700.0,Unknown Project,38235.0,1376.1904761904761,Sion West,0,Semi-Furnished,2.0,Unknown,Resale,Builder Floor Apartment,3,1,3,1.0,0.25,Unknown,4,9
1.75,800.0,Unknown Project,21875.0,600.0,Sion West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.6666666666666666,Available,1,2
1.23,490.0,Jain Society,25102.0,380.0,Sion West,1,Unfurnished,1.0,West,Resale,Apartment,1,1,1,2.0,0.3333333333333333,Available,2,2
3.76,1502.0,Unknown Project,25033.0,850.0,Sion West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.4222222222222222,Available,3,4
5.64,2162.0,Unknown Project,26086.0,1250.0,Sion West,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.4666666666666667,Available,5,9
2.1,800.0,Jain Society,26250.0,670.0,Sion West,1,Unfurnished,1.0,West,Resale,Apartment,2,1,2,2.0,0.6666666666666666,Available,3,2
6.16,2327.0,Unknown Project,26471.0,1350.0,Sion West,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.4888888888888889,Available,5,9
7.98,2987.0,Unknown Project,26715.0,1750.0,Sion West,1,Unfurnished,5.0,East,New Property,Apartment,4,1,4,1.0,0.7333333333333333,Available,5,12
5.25,1497.0,Unknown Project,35070.0,935.0,Sion West,1,Unfurnished,3.0,East,Resale,Apartment,3,1,3,1.0,0.5128205128205128,Available,5,5
3.5,1176.0,Unknown Project,29761.0,735.0,Sion West,1,Unfurnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.5128205128205128,Available,3,2
7.47,2656.0,DNS Anuutham,28125.0,1660.0,Sion West,1,Unfurnished,4.0,East,Resale,Apartment,4,1,4,1.0,0.5128205128205128,Available,5,12
2.3,900.0,Runwal OYT,29487.0,674.0,Sion West,0,Semi-Furnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,0.7586206896551724,Available,2,2
1.8,775.0,Trilok Apartment,23226.0,573.0,Sion West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,2.0,0.5,Unknown,2,2
1.65,750.0,Unknown Project,22000.0,525.0,Sion West,1,Furnished,2.0,North - East,Resale,Apartment,1,1,1,2.0,0.3333333333333333,Available,2,2
2.85,940.76,Unknown Project,30294.655385007867,683.0,Sion West,1,Semi-Furnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,0.6818181818181818,Available,2,2
1.6,700.0,New Nand Deep CHS,22857.0,525.0,Sion West,1,Semi-Furnished,2.0,South,Resale,Apartment,2,1,2,1.0,0.25,Available,1,2
1.85,750.0,Unknown Project,24667.0,600.0,Sion West,1,Unfurnished,2.0,East,Resale,Apartment,2,1,2,1.0,1.0,Unknown,1,2
2.3,1033.04,Jain Society,30666.0,750.0,Sion West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,2.0,0.6666666666666666,Available,4,2
2.74,1450.0,Ahuja O2,18896.0,1024.0,Sion West,0,Unfurnished,3.0,Unknown,New Property,Apartment,3,1,3,3.0,0.5,Unknown,6,2
2.55,1249.29,Runwal OYT,43739.0,907.0,Sion West,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.48,Available,5,2
