bhk,price,which_floor,bathrooms,balcony,parking,location,buildup_area_sqft,is_ready_to_move,furnishing,age_category,latitude,longitude
2.0,2.3,Middle,2.0,1.0,1.0,Kandivali East,1100.0,1,Unfurnished,Mid Age,19.2051958,72.8626165
3.0,1.85,Higher,2.0,0.0,1.0,Bhandup West,1050.0,1,Semi Furnished,Mid Age,19.1462636,72.9339461
3.0,3.3,Middle,3.0,1.0,2.0,Mulund West,1268.0,1,Unfurnished,Relatively New,19.1719717,72.9511956
1.0,0.29,Middle,2.0,0.0,1.0,Nalasopara West,575.0,1,Semi Furnished,Relatively New,19.012455,72.835058
2.0,1.6,Middle,2.0,0.0,0.0,Chembur,950.0,1,Semi Furnished,New,19.054818,72.8979713
2.0,1.9,Unknown,2.0,0.0,1.0,Borivali East,900.0,1,Unknown,Relatively New,19.2187187,72.8654856
2.0,3.25,Middle,2.0,1.0,1.0,Agripada,1100.0,1,Unfurnished,Relatively New,18.9740205,72.8250202
3.0,7.3,Higher,3.0,0.0,1.0,Powai,1503.0,1,Unfurnished,New,19.1187195,72.9073476
1.0,0.35,Higher,2.0,2.0,2.0,Naigaon East,570.0,1,Unknown,Relatively New,19.0137704,72.846317
3.0,4.24,Unknown,3.0,0.0,2.0,Andheri West,1400.0,1,Unknown,Relatively New,19.1172495,72.833968
2.0,1.6,Lower,2.0,0.0,1.0,Kandivali West,800.0,1,Fully Furnished,Mid Age,19.2055321,72.8399273
1.0,0.49,Middle,2.0,2.0,1.0,Vasai West,695.0,1,Semi Furnished,New,19.3919,72.8054
1.0,1.25,Unknown,2.0,0.0,1.0,Goregaon East,550.0,0,Unknown,Mid Age,19.1692623,72.8552548
3.0,3.45,Higher,3.0,2.0,1.0,Kandivali East,1655.0,1,Semi Furnished,Mid Age,19.2051958,72.8626165
3.0,7.1,Higher,3.0,0.0,2.0,Santacruz West,1480.0,1,Semi Furnished,Relatively New,19.0844004,72.8372899
3.0,2.2,Middle,3.0,0.0,1.0,Borivali East,1100.0,1,Unfurnished,New,19.2187187,72.8654856
1.0,0.67,Unknown,2.0,3.0,2.0,Mira Road East,725.0,0,Unknown,Relatively New,19.286025,72.868886
1.0,0.34,Middle,2.0,0.0,1.0,Naigaon East,565.0,1,Unknown,Relatively New,19.0137704,72.846317
1.0,1.1,Lower,1.0,0.0,1.0,Goregaon East,481.0,1,Fully Furnished,Mid Age,19.1692623,72.8552548
4.0,6.2,Lower,5.0,3.0,2.0,Powai,2210.0,1,Unfurnished,Mid Age,19.1187195,72.9073476
2.0,1.8,Middle,2.0,0.0,0.0,Goregaon East,720.0,1,Fully Furnished,Relatively New,19.1692623,72.8552548
1.0,0.6,Lower,1.0,2.0,1.0,Mira Road East,650.0,1,Semi Furnished,Mid Age,19.286025,72.868886
3.0,2.6,Higher,3.0,0.0,1.0,Borivali East,1350.0,1,Unfurnished,Old,19.2187187,72.8654856
3.0,3.75,Middle,2.0,1.0,2.0,Sion,1654.0,1,Semi Furnished,Mid Age,19.0465213,72.8632834
3.0,4.25,Higher,3.0,1.0,3.0,Kandivali East,1600.0,0,Semi Furnished,Relatively New,19.2051958,72.8626165
4.0,10.0,Lower,4.0,3.0,0.0,Vikhroli East,2500.0,1,Semi Furnished,New,19.1172592,72.9355194
4.0,18.0,Higher,4.0,0.0,4.0,Bandra West,3000.0,1,Unknown,Relatively New,19.0583358,72.8302669
4.0,4.57,Unknown,4.0,0.0,2.0,Borivali East,2200.0,1,Unknown,Relatively New,19.2187187,72.8654856
3.0,6.25,Lower,3.0,0.0,1.0,Juhu,1281.0,1,Unfurnished,New,19.1070215,72.8275275
3.0,2.95,Higher,2.0,3.0,1.0,Powai,1147.0,1,Semi Furnished,Mid Age,19.1187195,72.9073476
1.0,0.27,Middle,2.0,0.0,1.0,Vasai East,650.0,1,Unknown,Relatively New,19.3981,72.84
4.0,9.5,Lower,5.0,0.0,2.0,Andheri West,2500.0,1,Unknown,Mid Age,19.1172495,72.833968
2.0,2.25,Higher,2.0,1.0,2.0,Mulund West,850.0,1,Semi Furnished,Mid Age,19.1719717,72.9511956
4.0,5.3,Higher,1.0,0.0,1.0,Powai,2000.0,1,Unfurnished,Relatively New,19.1187195,72.9073476
1.0,0.62,Unknown,2.0,3.0,1.0,Mira Road East,655.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,2.4,Lower,2.0,0.0,2.0,Kanjurmarg East,1000.0,1,Semi Furnished,New,19.124102,72.9385562
3.0,5.5,Middle,2.0,0.0,2.0,Matunga East,1300.0,1,Fully Furnished,Old,19.0261579,72.8520846
1.0,0.69,Higher,2.0,2.0,0.0,Mira Road East,612.0,1,Unknown,Relatively New,19.286025,72.868886
2.0,1.6,Higher,2.0,0.0,1.0,Bhandup West,800.0,1,Unfurnished,New,19.1462636,72.9339461
2.0,1.7,Higher,1.0,0.0,1.0,Mulund West,945.0,1,Fully Furnished,Mid Age,19.1719717,72.9511956
3.0,5.44,Unknown,3.0,0.0,2.0,Wadala,1400.0,1,Unknown,Relatively New,19.0210175,72.8568955
1.0,0.72,Higher,1.0,0.0,1.0,Mira Road East,630.0,1,Semi Furnished,Mid Age,19.286025,72.868886
3.0,7.5,Unknown,3.0,0.0,2.0,Andheri East,1400.0,1,Unknown,Relatively New,19.1158835,72.854202
3.0,2.93,Unknown,3.0,0.0,2.0,Mulund West,1400.0,1,Unknown,Relatively New,19.1719717,72.9511956
3.0,3.61,Unknown,3.0,0.0,2.0,Mulund West,1400.0,1,Unknown,Relatively New,19.1719717,72.9511956
2.0,4.9,Higher,2.0,0.0,1.0,Worli,900.0,1,Unknown,Old,18.9988405,72.8170327
3.0,4.32,Middle,3.0,1.0,2.0,Mulund West,1800.0,1,Semi Furnished,New,19.1719717,72.9511956
2.0,1.7,Lower,2.0,0.0,0.0,Wadala,660.0,1,Unfurnished,Relatively New,19.0210175,72.8568955
1.0,0.65,Unknown,2.0,0.0,1.0,Mira Road East,750.0,0,Unknown,Relatively New,19.286025,72.868886
1.0,0.68,Middle,2.0,2.0,1.0,Mira Road East,700.0,1,Fully Furnished,Relatively New,19.286025,72.868886
1.0,0.79,Lower,2.0,2.0,1.0,Mira Road East,990.0,1,Semi Furnished,Relatively New,19.286025,72.868886
3.0,10.0,Lower,3.0,0.0,2.0,Lower Parel,1600.0,1,Semi Furnished,New,18.99568,72.8302756
2.0,1.85,Higher,2.0,0.0,1.0,Kandivali East,1010.0,1,Unfurnished,Relatively New,19.2051958,72.8626165
3.0,3.45,Unknown,3.0,1.0,3.0,Mulund West,1455.0,0,Unknown,Relatively New,19.1719717,72.9511956
3.0,6.7,Middle,2.0,0.0,1.0,Goregaon East,1820.0,1,Semi Furnished,Relatively New,19.1692623,72.8552548
2.0,1.28,Higher,2.0,2.0,1.0,Bhandup West,950.0,1,Unfurnished,Relatively New,19.1462636,72.9339461
3.0,6.0,Lower,3.0,0.0,1.0,Matunga East,1680.0,1,Unknown,Relatively New,19.0261579,72.8520846
1.0,1.2,Unknown,2.0,0.0,1.0,Chembur,600.0,1,Unknown,Relatively New,19.054818,72.8979713
3.0,7.0,Lower,1.0,0.0,2.0,Jogeshwari East,1900.0,1,Semi Furnished,New,19.1429467,72.8551559
1.0,0.75,Lower,1.0,0.0,0.0,Kandivali East,560.0,1,Unknown,Old,19.2051958,72.8626165
3.0,2.95,Middle,3.0,0.0,1.0,Goregaon East,1184.0,1,Unfurnished,Mid Age,19.1692623,72.8552548
2.0,0.98,Middle,1.0,0.0,1.0,Mira Road East,980.0,1,Semi Furnished,Mid Age,19.286025,72.868886
2.0,0.84,Middle,2.0,1.0,2.0,Thane West,905.0,1,Semi Furnished,Relatively New,19.2596635,72.9690861
2.0,1.19,Middle,2.0,0.0,0.0,Ghatkopar East,600.0,1,Unfurnished,New,19.0833438,72.9123246
2.0,0.42,Higher,1.0,2.0,1.0,Virar West,870.0,1,Semi Furnished,Mid Age,19.455,72.811
2.0,3.5,Middle,2.0,0.0,1.0,Prabhadevi,1250.0,1,Unfurnished,Mid Age,19.0074717,72.8358965
3.0,2.75,Higher,3.0,2.0,2.0,Dahisar West,1100.0,1,Unknown,Relatively New,19.248875,72.852959
4.0,4.0,Lower,3.0,0.0,2.0,Wadala East,1920.0,1,Semi Furnished,Mid Age,19.0210175,72.8568955
3.0,2.1,Higher,2.0,0.0,1.0,Kanjurmarg East,900.0,1,Semi Furnished,Relatively New,19.124102,72.9385562
3.0,4.45,Middle,2.0,0.0,2.0,Vile Parle East,1450.0,1,Unfurnished,New,19.1097455,72.8365427
3.0,7.75,Higher,3.0,1.0,2.0,Worli,1850.0,1,Fully Furnished,Relatively New,18.9988405,72.8170327
1.0,0.65,Unknown,2.0,3.0,0.0,Mira Road East,650.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,6.08,Unknown,3.0,0.0,1.0,Tardeo,1050.0,0,Unknown,Mid Age,18.9749183,72.8134203
1.0,0.31,Higher,1.0,0.0,1.0,Virar West,560.0,1,Unknown,Relatively New,19.455,72.811
3.0,4.5,Lower,3.0,1.0,2.0,Goregaon East,1490.0,1,Semi Furnished,Mid Age,19.1692623,72.8552548
1.0,1.3,Higher,2.0,0.0,1.0,Chembur,590.0,1,Unfurnished,New,19.054818,72.8979713
1.0,0.29,Higher,1.0,2.0,1.0,Nalasopara West,595.0,1,Semi Furnished,Relatively New,19.012455,72.835058
2.0,2.52,Middle,2.0,1.0,1.0,Goregaon West,900.0,0,Semi Furnished,Relatively New,19.1633281,72.8411995
2.0,2.1,Higher,2.0,1.0,1.0,Mulund West,844.0,1,Unfurnished,Relatively New,19.1719717,72.9511956
4.0,10.0,Lower,5.0,1.0,3.0,Vikhroli East,3000.0,1,Semi Furnished,Relatively New,19.1172592,72.9355194
3.0,3.25,Unknown,3.0,1.0,3.0,Mulund West,1450.0,0,Unknown,Relatively New,19.1719717,72.9511956
1.0,1.1,Lower,2.0,0.0,1.0,Malad West,540.0,1,Unfurnished,Old,19.1852851,72.8358611
3.0,3.82,Unknown,3.0,0.0,2.0,Chembur East,1400.0,1,Unknown,Relatively New,19.0740472,72.8506755
3.0,4.72,Unknown,3.0,0.0,2.0,Mumbai South,1400.0,1,Unknown,Relatively New,18.9752099,72.8239654
2.0,2.3,Unknown,2.0,0.0,1.0,Vile Parle West,900.0,1,Unknown,Relatively New,19.103908,72.840301
1.0,0.7,Middle,2.0,3.0,0.0,Mira Road East,700.0,1,Unfurnished,Mid Age,19.286025,72.868886
2.0,0.39,Higher,1.0,3.0,1.0,Virar West,930.0,1,Unknown,Relatively New,19.455,72.811
1.0,1.15,Unknown,2.0,0.0,0.0,Malad East,630.0,0,Unknown,Relatively New,19.1860219,72.8563181
3.0,2.75,Lower,3.0,0.0,1.0,Borivali East,1325.0,1,Fully Furnished,Old,19.2187187,72.8654856
1.0,1.2,Lower,2.0,0.0,0.0,Chembur,530.0,1,Semi Furnished,Relatively New,19.054818,72.8979713
2.0,3.75,Middle,2.0,2.0,2.0,Matunga East,1050.0,1,Semi Furnished,Mid Age,19.0261579,72.8520846
3.0,5.21,Higher,3.0,0.0,1.0,Vile Parle East,1245.0,1,Unfurnished,New,19.1097455,72.8365427
2.0,2.25,Higher,2.0,0.0,2.0,Kandivali West,860.0,1,Fully Furnished,Mid Age,19.2055321,72.8399273
1.0,1.1,Lower,2.0,0.0,0.0,Kandivali East,585.0,1,Unfurnished,Mid Age,19.2051958,72.8626165
2.0,2.2,Unknown,2.0,0.0,1.0,Chembur,840.0,0,Unknown,Relatively New,19.054818,72.8979713
2.0,2.0,Higher,2.0,0.0,1.0,Mulund West,737.0,1,Unfurnished,Mid Age,19.1719717,72.9511956
3.0,4.2,Middle,3.0,3.0,2.0,Powai,1750.0,1,Semi Furnished,Mid Age,19.1187195,72.9073476
2.0,2.25,Higher,2.0,0.0,1.0,Malad West,950.0,1,Unfurnished,New,19.1852851,72.8358611
1.0,0.62,Unknown,2.0,2.0,2.0,Mira Road East,715.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,3.4,Higher,3.0,0.0,1.0,Chembur,1200.0,1,Fully Furnished,Relatively New,19.054818,72.8979713
1.0,0.95,Higher,1.0,0.0,0.0,Mulund West,550.0,1,Unfurnished,Old,19.1719717,72.9511956
1.0,0.28,Lower,2.0,0.0,1.0,Nalasopara West,610.0,1,Unfurnished,Mid Age,19.012455,72.835058
2.0,2.35,Higher,2.0,0.0,1.0,Kandivali West,840.0,1,Unfurnished,Relatively New,19.2055321,72.8399273
1.0,0.3,Middle,1.0,2.0,1.0,Nalasopara West,580.0,1,Semi Furnished,Relatively New,19.012455,72.835058
1.0,0.56,Lower,2.0,0.0,1.0,Kandivali West,500.0,1,Semi Furnished,Mid Age,19.2055321,72.8399273
2.0,1.85,Middle,2.0,0.0,1.0,Ghatkopar West,800.0,1,Semi Furnished,Mid Age,19.0897439,72.9048035
3.0,2.75,Lower,3.0,0.0,2.0,Mulund West,932.0,1,Semi Furnished,Relatively New,19.1719717,72.9511956
2.0,3.23,Unknown,2.0,0.0,1.0,Vile Parle East,900.0,1,Unknown,Relatively New,19.1097455,72.8365427
3.0,1.35,Middle,3.0,3.0,1.0,Mira Road East,980.0,1,Semi Furnished,Mid Age,19.286025,72.868886
2.0,1.58,Higher,2.0,1.0,1.0,Borivali East,1023.0,1,Unfurnished,New,19.2187187,72.8654856
2.0,3.25,Lower,2.0,2.0,1.0,Goregaon East,1070.0,1,Fully Furnished,Mid Age,19.1692623,72.8552548
2.0,1.8,Higher,2.0,0.0,2.0,Chembur,700.0,1,Semi Furnished,Relatively New,19.054818,72.8979713
1.0,0.72,Unknown,1.0,2.0,1.0,Mira Road East,711.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,3.95,Middle,3.0,2.0,1.0,Malad West,1250.0,1,Semi Furnished,Relatively New,19.1852851,72.8358611
2.0,4.23,Lower,2.0,0.0,1.0,Juhu,878.0,1,Unfurnished,New,19.1070215,72.8275275
1.0,1.8,Middle,2.0,0.0,1.0,Vile Parle East,753.0,1,Unfurnished,Relatively New,19.1097455,72.8365427
1.0,0.28,Lower,1.0,2.0,2.0,Nalasopara West,600.0,1,Semi Furnished,Mid Age,19.012455,72.835058
2.0,3.6,Middle,1.0,0.0,1.0,Andheri West,1000.0,1,Unknown,Mid Age,19.1172495,72.833968
2.0,0.9,Lower,2.0,2.0,2.0,Thane West,950.0,1,Unfurnished,Relatively New,19.2596635,72.9690861
2.0,1.95,Middle,2.0,0.0,1.0,Kandivali East,1176.0,1,Unknown,New,19.2051958,72.8626165
2.0,2.0,Lower,2.0,0.0,1.0,Andheri West,585.0,1,Semi Furnished,Relatively New,19.1172495,72.833968
1.0,0.24,Lower,1.0,2.0,2.0,Nalasopara West,595.0,1,Semi Furnished,Relatively New,19.012455,72.835058
4.0,10.2,Middle,4.0,3.0,2.0,Powai,3000.0,1,Semi Furnished,Mid Age,19.1187195,72.9073476
3.0,9.88,Unknown,3.0,0.0,2.0,Prabhadevi,1400.0,1,Unknown,Relatively New,19.0074717,72.8358965
1.0,1.02,Higher,2.0,0.0,1.0,Borivali East,585.0,1,Semi Furnished,Old,19.2187187,72.8654856
3.0,4.5,Middle,3.0,0.0,1.0,Vile Parle East,1000.0,1,Fully Furnished,Relatively New,19.1097455,72.8365427
3.0,3.82,Higher,3.0,2.0,2.0,Malad West,1150.0,1,Semi Furnished,Mid Age,19.1852851,72.8358611
1.0,0.35,Middle,1.0,3.0,1.0,Nalasopara East,690.0,1,Unknown,New,19.4219,72.8295
4.0,7.4,Unknown,4.0,0.0,2.0,Andheri West,2200.0,1,Unknown,Relatively New,19.1172495,72.833968
2.0,1.79,Unknown,2.0,0.0,1.0,Mulund West,900.0,1,Unknown,Relatively New,19.1719717,72.9511956
1.0,1.05,Middle,2.0,0.0,1.0,Mulund West,610.0,1,Unfurnished,Relatively New,19.1719717,72.9511956
3.0,4.3,Middle,3.0,2.0,2.0,Chembur,1300.0,1,Semi Furnished,Relatively New,19.054818,72.8979713
4.0,11.37,Higher,4.0,0.0,3.0,Juhu,2800.0,1,Fully Furnished,Relatively New,19.1070215,72.8275275
6.0,28.0,Higher,7.0,0.0,4.0,Andheri West,5760.0,1,Unfurnished,Mid Age,19.1172495,72.833968
2.0,1.75,Higher,2.0,0.0,1.0,Borivali East,1050.0,1,Fully Furnished,Mid Age,19.2187187,72.8654856
2.0,1.65,Middle,2.0,0.0,1.0,Andheri East,860.0,1,Fully Furnished,Old,19.1158835,72.854202
3.0,4.57,Unknown,3.0,0.0,2.0,Bhandup West,1400.0,1,Unknown,Relatively New,19.1462636,72.9339461
2.0,1.7,Higher,2.0,0.0,1.0,Mulund West,800.0,1,Unfurnished,Relatively New,19.1719717,72.9511956
3.0,4.6,Middle,2.0,2.0,2.0,Borivali East,1753.0,1,Unfurnished,Old,19.2187187,72.8654856
2.0,1.61,Higher,2.0,0.0,2.0,Andheri East,860.0,1,Semi Furnished,Relatively New,19.1158835,72.854202
1.0,0.65,Middle,2.0,3.0,1.0,Mira Road East,650.0,1,Unfurnished,Relatively New,19.286025,72.868886
2.0,1.16,Unknown,2.0,0.0,1.0,Vikhroli East,900.0,1,Unknown,Relatively New,19.1172592,72.9355194
1.0,0.28,Lower,2.0,2.0,2.0,Nalasopara West,600.0,1,Semi Furnished,Mid Age,19.012455,72.835058
1.0,1.2,Middle,2.0,0.0,1.0,Andheri West,500.0,1,Semi Furnished,Mid Age,19.1172495,72.833968
1.0,1.1,Middle,2.0,0.0,1.0,Wadala East,480.0,1,Unfurnished,New,19.0210175,72.8568955
1.0,0.84,Middle,2.0,0.0,0.0,Dahisar East,790.0,1,Semi Furnished,Mid Age,19.2599822,72.8598732
1.0,0.76,Unknown,2.0,0.0,1.0,Mira Road East,777.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,6.25,Higher,3.0,2.0,2.0,Malad West,1600.0,1,Unfurnished,Relatively New,19.1852851,72.8358611
4.0,9.5,Higher,2.0,0.0,3.0,Ghatkopar East,2200.0,1,Fully Furnished,Relatively New,19.0833438,72.9123246
3.0,5.2,Higher,1.0,0.0,2.0,Borivali East,1250.0,1,Unfurnished,New,19.2187187,72.8654856
2.0,1.79,Higher,2.0,0.0,2.0,Vikhroli West,1125.0,1,Semi Furnished,Relatively New,19.114541,72.9257184
1.0,0.64,Unknown,2.0,2.0,1.0,Mira Road East,590.0,0,Unknown,Relatively New,19.286025,72.868886
1.0,0.53,Higher,2.0,0.0,1.0,Kandivali West,410.0,1,Unfurnished,Mid Age,19.2055321,72.8399273
3.0,5.5,Middle,2.0,0.0,2.0,Khar West,1280.0,1,Unknown,Mid Age,19.0698569,72.829799
1.0,1.4,Lower,2.0,0.0,1.0,Chembur,591.0,1,Fully Furnished,Mid Age,19.054818,72.8979713
1.0,0.72,Middle,2.0,3.0,1.0,Mira Road East,740.0,1,Semi Furnished,Relatively New,19.286025,72.868886
1.0,1.33,Unknown,2.0,0.0,1.0,Chembur,600.0,1,Unknown,Relatively New,19.054818,72.8979713
1.0,0.62,Middle,2.0,3.0,0.0,Mira Road East,730.0,1,Semi Furnished,New,19.286025,72.868886
2.0,1.95,Higher,2.0,0.0,1.0,Wadala East,950.0,1,Unknown,Mid Age,19.0210175,72.8568955
1.0,0.3,Middle,1.0,2.0,1.0,Nalasopara West,595.0,1,Semi Furnished,Relatively New,19.012455,72.835058
3.0,9.15,Middle,3.0,0.0,1.0,Cumballa Hill,1600.0,1,Unknown,Old,18.968623,72.8068368
2.0,1.45,Lower,2.0,0.0,1.0,Bhandup West,650.0,1,Unfurnished,Mid Age,19.1462636,72.9339461
2.0,3.2,Higher,2.0,0.0,2.0,Andheri West,1050.0,1,Unknown,Relatively New,19.1172495,72.833968
2.0,1.95,Middle,2.0,0.0,2.0,Bhandup West,851.0,1,Semi Furnished,Relatively New,19.1462636,72.9339461
2.0,0.88,Unknown,2.0,3.0,1.0,Mira Road East,911.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,2.55,Higher,3.0,1.0,1.0,Powai,1250.0,1,Semi Furnished,Old,19.1187195,72.9073476
2.0,1.7,Unknown,2.0,3.0,1.0,Dahisar West,1000.0,0,Unknown,Mid Age,19.248875,72.852959
1.0,1.26,Unknown,2.0,0.0,1.0,Chembur East,600.0,1,Unknown,Relatively New,19.0740472,72.8506755
3.0,4.5,Middle,2.0,1.0,2.0,Andheri West,1200.0,1,Semi Furnished,Old,19.1172495,72.833968
2.0,4.24,Unknown,2.0,0.0,1.0,Mahim West,900.0,1,Unknown,Relatively New,19.0390722,72.8501829
1.0,1.1,Higher,2.0,0.0,1.0,Goregaon East,390.0,1,Unfurnished,Relatively New,19.1692623,72.8552548
2.0,1.1,Lower,2.0,2.0,1.0,Thane West,900.0,1,Semi Furnished,New,19.2596635,72.9690861
2.0,1.92,Unknown,2.0,0.0,1.0,Chembur East,900.0,1,Unknown,Relatively New,19.0740472,72.8506755
2.0,0.85,Middle,2.0,3.0,2.0,Mira Road East,745.0,1,Unknown,Relatively New,19.286025,72.868886
1.0,0.29,Higher,1.0,1.0,1.0,Virar West,585.0,1,Unfurnished,Mid Age,19.455,72.811
1.0,0.7,Middle,2.0,0.0,1.0,Mira Road East,580.0,1,Semi Furnished,Mid Age,19.286025,72.868886
2.0,2.4,Middle,1.0,0.0,1.0,Chembur,800.0,1,Unfurnished,Mid Age,19.054818,72.8979713
1.0,0.3,Middle,1.0,2.0,1.0,Nalasopara West,584.0,1,Semi Furnished,Relatively New,19.012455,72.835058
3.0,3.3,Middle,3.0,2.0,1.0,Malad West,1500.0,1,Unfurnished,Relatively New,19.1852851,72.8358611
1.0,1.75,Lower,1.0,0.0,2.0,Vikhroli East,770.0,1,Semi Furnished,Relatively New,19.1172592,72.9355194
1.0,0.29,Higher,1.0,2.0,1.0,Virar West,485.0,1,Unknown,Mid Age,19.455,72.811
4.0,8.0,Lower,4.0,1.0,4.0,Goregaon East,2300.0,1,Fully Furnished,Mid Age,19.1692623,72.8552548
4.0,1.75,Middle,3.0,4.0,2.0,Mira Road East,1500.0,1,Semi Furnished,Mid Age,19.286025,72.868886
3.0,2.8,Middle,2.0,2.0,2.0,Bhandup West,1000.0,1,Fully Furnished,Relatively New,19.1462636,72.9339461
2.0,2.75,Middle,2.0,1.0,1.0,Powai,1350.0,1,Unfurnished,New,19.1187195,72.9073476
1.0,1.2,Middle,2.0,0.0,1.0,Chembur,600.0,1,Unfurnished,Relatively New,19.054818,72.8979713
2.0,4.5,Middle,2.0,0.0,1.0,Parel,1170.0,1,Fully Furnished,Mid Age,18.9883872,72.8394086
3.0,6.5,Higher,3.0,0.0,1.0,Juhu,1500.0,1,Unknown,Old,19.1070215,72.8275275
2.0,4.75,Middle,2.0,0.0,2.0,Mahim,980.0,1,Fully Furnished,Relatively New,19.0427721,72.8407925
1.0,0.63,Lower,2.0,3.0,1.0,Mira Road East,675.0,1,Semi Furnished,Relatively New,19.286025,72.868886
1.0,1.1,Middle,2.0,3.0,1.0,Malad West,600.0,1,Semi Furnished,New,19.1852851,72.8358611
2.0,0.97,Middle,2.0,0.0,1.0,Bhayandar East,860.0,1,Unfurnished,Mid Age,19.3076,72.862
3.0,9.25,Lower,3.0,0.0,2.0,Prabhadevi,1850.0,1,Fully Furnished,Old,19.0074717,72.8358965
3.0,2.95,Higher,3.0,0.0,1.0,Borivali West,950.0,1,Unfurnished,New,19.2298129,72.8471376
3.0,9.25,Lower,1.0,0.0,1.0,Cuffe Parade,1750.0,1,Semi Furnished,Old,18.9129204,72.8201377
3.0,2.73,Higher,3.0,1.0,1.0,Malad West,1150.0,1,Unfurnished,New,19.1852851,72.8358611
1.0,1.25,Middle,2.0,0.0,1.0,Kandivali East,650.0,1,Unfurnished,Mid Age,19.2051958,72.8626165
1.0,1.6,Lower,2.0,0.0,1.0,Powai,615.0,1,Semi Furnished,New,19.1187195,72.9073476
1.0,0.65,Lower,2.0,3.0,1.0,Mira Road East,965.0,1,Semi Furnished,Relatively New,19.286025,72.868886
3.0,3.84,Unknown,3.0,0.0,2.0,Chandivali,1400.0,1,Unknown,Relatively New,19.1091482,72.8945793
3.0,2.3,Middle,3.0,0.0,2.0,Goregaon West,1200.0,0,Semi Furnished,Relatively New,19.1633281,72.8411995
3.0,2.1,Middle,2.0,0.0,1.0,Kandivali East,1255.0,1,Unfurnished,Mid Age,19.2051958,72.8626165
3.0,6.75,Higher,3.0,0.0,2.0,Matunga East,1448.0,1,Fully Furnished,Mid Age,19.0261579,72.8520846
3.0,9.5,Higher,1.0,0.0,2.0,Lower Parel,2550.0,1,Semi Furnished,Relatively New,18.99568,72.8302756
3.0,2.85,Lower,3.0,0.0,2.0,Chembur,1350.0,1,Unfurnished,Relatively New,19.054818,72.8979713
4.0,5.84,Higher,1.0,0.0,3.0,Goregaon East,1820.0,1,Unfurnished,Relatively New,19.1692623,72.8552548
2.0,1.92,Unknown,2.0,0.0,1.0,Ghatkopar,900.0,1,Unknown,Relatively New,19.0856928,72.9083668
2.0,0.86,Unknown,2.0,3.0,1.0,Mira Road East,923.0,0,Unknown,Relatively New,19.286025,72.868886
4.0,36.67,Unknown,4.0,0.0,2.0,Worli,2200.0,1,Unknown,Relatively New,18.9988405,72.8170327
2.0,3.18,Unknown,2.0,0.0,1.0,Mulund West,900.0,1,Unknown,Relatively New,19.1719717,72.9511956
3.0,3.8,Higher,3.0,0.0,1.0,Santacruz West,1200.0,1,Semi Furnished,Old,19.0844004,72.8372899
2.0,0.36,Higher,2.0,1.0,1.0,Virar West,890.0,1,Semi Furnished,Relatively New,19.455,72.811
2.0,1.0,Higher,1.0,0.0,1.0,Thane West,890.0,1,Semi Furnished,Relatively New,19.2596635,72.9690861
1.0,0.66,Middle,2.0,1.0,1.0,Mira Road East,780.0,1,Unfurnished,Mid Age,19.286025,72.868886
2.0,3.35,Unknown,2.0,0.0,1.0,Andheri West,900.0,1,Unknown,Relatively New,19.1172495,72.833968
2.0,1.68,Lower,2.0,3.0,1.0,Sakinaka,1203.0,1,Semi Furnished,Mid Age,19.098858,72.8809552
1.0,0.33,Lower,2.0,2.0,1.0,Virar West,650.0,1,Semi Furnished,Relatively New,19.455,72.811
4.0,6.0,Middle,4.0,0.0,2.0,Sewri,1500.0,1,Semi Furnished,Relatively New,18.9987796,72.8544218
4.0,12.5,Middle,5.0,4.0,3.0,Andheri West,3300.0,1,Semi Furnished,Mid Age,19.1172495,72.833968
2.0,1.71,Lower,2.0,0.0,1.0,Ghatkopar West,720.0,1,Unknown,Old,19.0897439,72.9048035
2.0,2.52,Unknown,2.0,0.0,1.0,Marine Lines,900.0,1,Unknown,Relatively New,18.945764,72.8237193
3.0,4.4,Unknown,3.0,1.0,3.0,Kandivali East,1600.0,0,Unknown,Mid Age,19.2051958,72.8626165
1.0,1.0,Lower,2.0,0.0,1.0,Kanjurmarg East,550.0,1,Semi Furnished,Mid Age,19.124102,72.9385562
1.0,2.1,Middle,2.0,0.0,1.0,Andheri West,610.0,1,Unfurnished,Old,19.1172495,72.833968
2.0,1.55,Higher,2.0,0.0,1.0,Kandivali East,945.0,1,Fully Furnished,Old,19.2051958,72.8626165
2.0,1.43,Middle,2.0,0.0,1.0,Malad West,752.0,1,Fully Furnished,Relatively New,19.1852851,72.8358611
3.0,6.0,Middle,2.0,0.0,1.0,Parel,1850.0,1,Unfurnished,Mid Age,18.9883872,72.8394086
3.0,2.25,Middle,3.0,2.0,1.0,Kandivali West,1250.0,1,Unfurnished,Relatively New,19.2055321,72.8399273
3.0,4.42,Unknown,3.0,0.0,2.0,Borivali West,1400.0,1,Unknown,Relatively New,19.2298129,72.8471376
1.0,1.3,Lower,2.0,0.0,1.0,Kandivali East,650.0,1,Semi Furnished,Relatively New,19.2051958,72.8626165
